Time (s),Voltage (V),Current (A),Temperature (C),Torque (Nm),Speed (RPM),SOC (%)
2115.1,406.99,-0.7,49,0,2194,50
2115.7,436.17,8.4,49,15.7,2038,50
2115.7,436.17,5,49,15.7,2038,50
2116.2,436.79,17.5,49,57.1,1976,50
2116.2,436.79,36,49,57.1,1976,50
2116.8,433.45,48.7,49,86.6,2074,51
2116.8,433.45,52.7,49,86.6,2074,51
2117.4,425.17,71,49,108.3,2264,52
2117.4,425.17,69.7,49,108.3,2264,52
2117.9,416.69,64.5,49,102.4,2449,52
2117.9,416.69,74.2,49,102.4,2449,52
2118.5,411.07,48.2,49,68.9,2688,53
2119,409.9,26.9,49,47.2,2747,52
2119,409.9,32.6,49,47.2,2747,52
2119.6,419.22,13.5,49,27.5,2762,51
2119.6,419.22,19,49,27.5,2762,51
2120.1,422.52,-4.1,49,0,2634,50
2120.1,422.52,-4.1,49,0,2634,50
2120.1,422.52,-5.4,49,0,2634,50
2120.7,430.8,22.9,49,27.5,2578,50
2120.7,430.8,18.5,49,27.5,2578,50
2121.2,436.66,6.5,49,13.7,2531,50
2121.2,436.66,12,49,13.7,2531,50
2121.8,430.2,-9.6,49,0,2471,49
2121.8,430.2,-3.3,49,0,2471,49
2122.4,433.7,-3,49,0,2133,49
2122.4,433.7,-4.6,49,0,2133,49
2122.9,437.47,-2.1,49,0,1819,48
2122.9,437.47,-1.9,49,0,1819,48
2123.5,437.48,-3,49,3.9,1579,48
2123.5,437.48,0.8,49,3.9,1579,48
2124,437.49,1.2,49,5.9,1450,48
2124,437.49,0.6,49,5.9,1450,48
2124.6,436.76,6.3,49,25.6,1350,48
2124.6,436.76,7.6,49,25.6,1350,48
2125.1,436.49,29.3,49,65,1360,48
2125.1,436.49,28,49,65,1360,48
2125.7,434.3,34.8,49,75.2,1410,48
2125.7,434.3,29.3,49,75.2,1410,48
2126.2,428.26,29.7,49,66.9,1528,49
2126.8,426.62,33.5,49,76.8,1674,49
2126.8,426.62,37.5,49,76.8,1674,49
2127.3,426.45,48,49,97.5,1774,50
2127.3,426.45,54.8,49,97.5,1774,50
2127.9,423.93,58.1,49,104.4,1932,50
2127.9,423.93,58.3,49,104.4,1932,50
2128.5,418.17,66.8,49,25.6,2176,51
2128.5,418.17,40.4,49,25.6,2176,51
2129,415.07,-1.3,49,0,1809,49
2129,415.07,-3,49,0,1809,49
2129.6,429.62,-2.1,49,0,1498,48
2129.6,429.62,-1.5,49,0,1498,48
2130.1,436.49,1.5,49,23.6,1421,48
2130.1,436.49,7.1,49,23.6,1421,48
2130.7,436.9,20.2,49,51.2,1423,49
2130.7,436.9,21.9,49,51.2,1423,49
2131.2,431,15.8,49,41.3,1531,49
2131.2,431,18.1,49,41.3,1531,49
2131.8,429.81,13.7,49,41.3,1485,48
2131.8,429.81,18.7,49,41.3,1485,48
2132.9,432.7,49.5,49,112.2,1553,49
2132.9,432.7,56.7,49,112.2,1553,49
2133.5,424.04,48.7,49,96.5,1784,50
2133.5,424.04,47.6,49,96.5,1784,50
2134,417.58,40.2,49,70.9,1957,50
2134,417.58,39.4,49,70.9,1957,50
2134.6,417.28,-2.3,49,15.7,2021,49
2134.6,417.28,4.2,49,15.7,2021,49
2135.1,422.8,24.6,49,41.3,2033,49
2135.1,422.8,20.4,49,41.3,2033,49
2135.7,433.53,29.5,49,59.1,2094,49
2135.7,433.53,29.5,49,59.1,2094,49
2136.2,428.48,45.7,49,76.8,2137,49
2136.2,428.48,48.9,49,76.8,2137,49
2136.8,424.57,43.6,49,70,2301,49
2136.8,424.57,41.9,49,70,2301,49
2137.9,420.06,32.7,49,55.1,2392,49
2137.9,420.06,36.2,49,55.1,2392,49
2138.4,423.94,42.3,49,63,2435,50
2138.4,423.94,47.4,49,63,2435,50
2139,421.87,0.6,49,0,2373,49
2139,421.87,0,49,0,2373,49
2139.6,420.83,0,49,0,2254,48
2139.6,420.83,0.8,49,0,2254,48
2140.1,436.12,-1.9,49,0,2094,48
2140.1,436.12,-3.7,49,0,2094,48
2140.7,436.8,-3.5,49,0,1954,47
2140.7,436.8,-2.6,49,0,1954,47
2141.2,436.67,22.9,49,39.4,1913,48
2141.2,436.67,17.9,49,39.4,1913,48
2141.8,437.09,21.7,50,39.4,1902,48
2141.8,437.09,18.1,50,39.4,1902,48
2142.3,429.93,63.6,50,104.4,1992,49
2142.3,429.93,57.7,50,104.4,1992,49
2142.9,429.36,80.7,50,116.2,2317,50
2142.9,429.36,79.9,50,116.2,2317,50
2143.4,413.15,78.4,50,114.2,2538,50
2143.4,413.15,86.6,50,114.2,2538,50
2144,407.52,90.4,49,114.2,2792,51
2144.6,403.86,-12.8,49,0,2904,51
2144.6,403.86,-33.9,49,0,2904,51
2145.1,400.8,-3.9,49,0,2544,49
2145.1,400.8,-5,49,0,2544,49
2145.7,440.42,-3.3,49,0,2202,49
2145.7,440.42,-3.3,49,0,2202,49
2145.7,440.42,-2.5,49,0,2202,49
2146.2,435.05,-0.2,50,0,2022,48
2146.2,435.05,-3.5,50,0,2022,48
2146.8,435.31,12.2,50,21.6,1875,48
2146.8,435.31,9,50,21.6,1875,48
2147.3,435.56,8.4,50,21.6,1772,48
2147.3,435.56,6.3,50,21.6,1772,48
2147.9,432.22,17,50,33.4,1769,48
2147.9,432.22,14.9,50,33.4,1769,48
2148.4,431.26,8.4,50,35.4,1702,48
2148.4,431.26,13.9,50,35.4,1702,48
2149,431.66,13,50,19.7,1691,48
2149,431.66,4.8,50,19.7,1691,48
2149.5,427.67,22.1,50,43.3,1701,48
2149.5,427.67,19.8,50,43.3,1701,48
2150.1,429.4,22.5,50,41.3,1673,48
2150.1,429.4,17.3,50,41.3,1673,48
2150.7,429.56,9.9,50,23.6,1676,48
2150.7,429.56,9,50,23.6,1676,48
2151.2,429.37,30.1,50,47.2,1721,48
2151.2,429.37,17,50,47.2,1721,48
2151.8,432.17,25.1,50,17.7,1705,48
2151.8,432.17,5.9,50,17.7,1705,48
2152.3,428.92,26.5,50,53.1,1704,48
2152.3,428.92,18.3,50,53.1,1704,48
2152.9,433.97,21.7,50,49.2,1686,48
2152.9,433.97,21.5,50,49.2,1686,48
2153.4,427.06,46.8,50,88.6,1755,48
2153.4,427.06,44.5,50,88.6,1755,48
2154,427.49,72,50,124.1,1932,49
2154,427.49,72.5,50,124.1,1932,49
2154.5,418.68,81.3,50,131.9,2079,49
2154.5,418.68,78.6,50,131.9,2079,49
2155.1,410.18,106.6,50,141.8,2443,51
2155.1,410.18,106.8,50,141.8,2443,51
2155.7,403.5,96.9,50,22.8,2780,53
2155.7,403.5,21.3,50,22.8,2780,53
2156.2,395.75,-1.5,50,0,2562,50
2156.2,395.75,0,50,0,2562,50
2156.8,429.46,3.1,50,7.8,2128,49
2157.3,434.15,16,50,31.5,2058,49
2157.3,434.15,16.6,50,31.5,2058,49
2157.9,432.34,34.1,50,59.1,2047,49
2157.9,432.34,36.6,50,59.1,2047,49
2158.4,428.39,73.5,50,112.2,2137,50
2158.4,428.39,77.7,50,112.2,2137,50
2159,420.51,81.8,50,118.2,2319,51
2159,420.51,89.1,50,118.2,2319,51
2159.6,408.38,84.3,50,124.1,2607,51
2159.6,408.38,108.1,50,124.1,2607,51
2160.1,404.39,48,50,68.9,2759,51
2160.1,404.39,53.9,50,68.9,2759,51
2160.7,402.33,26.3,50,47.2,2808,51
2160.7,402.33,34.8,50,47.2,2808,51
2161.2,413.96,6.1,50,11.8,2728,50
2161.2,413.96,9.7,50,11.8,2728,50
2161.8,421.19,1.2,50,9.8,2614,49
2161.8,421.19,1,50,9.8,2614,49
2162.3,430.82,11.1,50,21.6,2576,49
2162.3,430.82,17.1,50,21.6,2576,49
2162.9,431.69,6.3,50,21.6,2542,48
2162.9,431.69,6.9,50,21.6,2542,48
2163.4,429.74,-11.9,50,0,2479,48
2163.4,429.74,-11.9,50,0,2479,48
2164,429.85,-3.7,50,0,2144,47
2164,429.85,-2.3,50,0,2144,47
2164.5,435.11,-0.9,50,0,1795,47
2164.5,435.11,-2.6,50,0,1795,47
2165.1,434.95,-2.1,50,3.9,1561,46
2165.1,434.95,-0.2,50,3.9,1561,46
2165.7,435.14,4,50,13.7,1419,46
2165.7,435.14,4.4,50,13.7,1419,46
2166.2,434.35,3.4,50,29.5,1295,46
2166.2,434.35,10.7,50,29.5,1295,46
2166.2,434.35,13.5,50,29.5,1295,46
2166.8,433.79,26.9,50,80.7,1360,47
2166.8,433.79,36.4,50,80.7,1360,47
2167.3,430.62,28.4,50,66.9,1405,47
2167.3,430.62,29.7,50,66.9,1405,47
2167.9,423.6,30.7,50,68.9,1587,47
2167.9,423.6,30.5,50,68.9,1587,47
2168.4,425.88,57.9,50,102.4,1661,48
2168.4,425.88,55.2,50,102.4,1661,48
2169,423.36,66.4,50,122.1,1882,49
2169,423.36,70.1,50,122.1,1882,49
2169.5,415.52,83.4,50,126,2111,49
2170.1,409.4,0,50,0,2106,47
2170.1,409.4,1.5,50,0,2106,47
2170.6,404.87,-1.5,50,0,1720,47
2170.6,404.87,-2.6,50,0,1720,47
2171.2,433.39,-1.5,50,0,1564,46
2171.2,433.39,-2.5,50,0,1564,46
2171.8,434.35,12.4,50,25.6,1421,46
2171.8,434.35,15.8,50,25.6,1421,46
2172.3,434.67,15.2,50,37.4,1433,46
2172.3,434.67,16.2,50,37.4,1433,46
2172.9,430.38,17,50,45.3,1478,46
2172.9,430.38,18.9,50,45.3,1478,46
2173.4,428.82,36.6,50,84.7,1560,47
2173.4,428.82,42.5,50,84.7,1560,47
2174,428.21,72.7,50,130,1750,48
2174,428.21,72.3,50,130,1750,48
2174.5,420.08,77.7,50,131.9,2031,49
2174.5,420.08,81.7,50,131.9,2031,49
2175.1,408.66,-1.1,50,0,2132,47
2175.1,408.66,-1.5,50,0,2132,47
2175.6,405.33,-2.6,50,0,2063,46
2175.6,405.33,-1.1,50,0,2063,46
2176.2,433.54,20.8,50,45.3,2075,46
2176.2,433.54,26.3,50,45.3,2075,46
2176.8,433.62,25.3,50,49.2,2093,47
2176.8,433.62,30.5,50,49.2,2093,47
2177.3,424.69,32.2,50,53.1,2127,47
2177.3,424.69,29.7,50,53.1,2127,47
2177.9,423.82,50.3,50,65,2245,48
2177.9,423.82,40,50,65,2245,48
2178.4,422.09,43.2,50,66.9,2273,48
2178.4,422.09,35.6,50,66.9,2273,48
2179,419.45,41.7,50,65,2364,48
2179,419.45,38.5,50,65,2364,48
2179.5,418.85,41.7,50,11.8,2443,48
2179.5,418.85,20.2,50,11.8,2443,48
2180.1,418.47,-2.5,50,0,2225,47
2180.1,418.47,-0.4,50,0,2225,47
2180.6,436.73,-4.8,50,0,2049,46
2180.6,436.73,-1.7,50,0,2049,46
2181.2,434.36,16.6,50,29.5,1943,46
2181.2,434.36,20.6,50,29.5,1943,46
2181.8,434.4,17.1,50,29.5,1931,46
2181.8,434.4,15.1,50,29.5,1931,46
2182.3,427.51,19.6,50,37.4,1965,46
2182.9,428.6,21.5,50,39.4,1910,46
2182.9,428.6,22.9,50,39.4,1910,46
2183.4,427.79,52.4,50,92.5,1966,47
2183.4,427.79,53.3,50,92.5,1966,47
2184,427.15,72,50,108.3,2233,48
2184,427.15,66.1,50,108.3,2233,48
2184.5,411.98,79.6,50,108.3,2447,48
2184.5,411.98,79.9,50,108.3,2447,48
2185.1,407.85,71.4,50,98.5,2662,49
2185.1,407.85,76.5,50,98.5,2662,49
2185.7,406.85,0.2,50,0,2759,48
2185.7,406.85,-18.5,50,0,2759,48
2186.2,405.14,-1.5,50,0,2657,47
2186.2,405.14,-1.9,50,0,2657,47
2187.3,433.34,-2.3,50,1.9,1972,46
2187.3,433.34,-1.7,50,1.9,1972,46
2187.9,433.87,1.5,50,13.7,1828,45
2187.9,433.87,4.6,50,13.7,1828,45
2188.4,433.3,5,50,17.7,1751,45
2188.4,433.3,7.1,50,17.7,1751,45
2189,431.36,8.4,50,25.6,1708,45
2189,431.36,10.7,50,25.6,1708,45
2189.5,430.61,10.5,50,25.6,1696,45
2189.5,430.61,9.9,50,25.6,1696,45
2190.1,429.98,17.5,50,39.4,1657,45
2190.1,429.98,22.5,50,39.4,1657,45
2190.6,430.14,26.1,51,37.4,1688,45
2190.6,430.14,14.1,51,37.4,1688,45
2191.2,427.21,18.1,51,43.3,1704,46
2191.2,427.21,20.4,51,43.3,1704,46
2191.8,425.75,20.4,51,29.5,1718,46
2191.8,425.75,20.8,51,29.5,1718,46
2192.3,427.01,8.8,51,25.6,1698,45
2192.3,427.01,9.2,51,25.6,1698,45
2192.9,429.45,18.1,51,37.4,1668,45
2192.9,429.45,18.7,51,37.4,1668,45
2193.4,429.28,38.5,51,50.7,1579,45
2193.4,429.28,34.3,51,50.7,1579,45
2194,430.31,31,51,63,1656,46
2194,430.31,31.2,51,63,1656,46
2194.5,422.4,45.1,51,96.5,1754,46
2194.5,422.4,48.7,51,96.5,1754,46
2195.1,423.07,60.3,50,112.2,1986,46
2195.1,423.07,66.8,50,112.2,1986,46
2195.7,415.86,86.8,50,131.9,2123,48
2195.7,415.86,82.8,50,131.9,2123,48
2196.2,409.96,104.1,50,141.8,2407,49
2196.2,409.96,101.3,50,141.8,2407,49
2196.8,402.43,121.2,50,137.9,2756,50
2196.8,402.43,115.3,50,137.9,2756,50
2197.3,394.2,-0.6,50,0,2752,48
2197.3,394.2,1.5,50,0,2752,48
2197.9,388.62,-6.2,50,0,2285,47
2197.9,388.62,-3.1,50,0,2285,47
2198.4,431.3,4.6,50,19.7,2126,47
2198.4,431.3,9.9,50,19.7,2126,47
2199,432.61,48.7,50,61,2069,47
2199,432.61,45.9,50,61,2069,47
2199.5,428.8,51.2,51,108.3,2156,48
2199.5,428.8,63.8,51,108.3,2156,48
2199.5,428.8,74.4,51,108.3,2156,48
2200.1,419.16,71.4,51,108.3,2285,49
2200.7,407.19,45.3,51,84.7,2481,49
2200.7,407.19,54.3,51,84.7,2481,49
2201.2,406,36,51,51.2,2602,48
2201.2,406,43.2,51,51.2,2602,48
2201.7,407.43,31.8,51,49.2,2658,48
2201.7,407.43,39.8,51,49.2,2658,48
2202.3,418.38,15.2,51,23.6,2676,48
2202.3,418.38,10.1,51,23.6,2676,48
2202.9,419.72,-5.6,51,0,2565,47
2202.9,419.72,-2.1,51,0,2565,47
2203.4,426.88,-3.9,51,0,2462,46
2203.4,426.88,-2.5,51,0,2462,46
2204,432.25,-3,51,0,2376,45
2204,432.25,-1.7,51,0,2376,45
2204.5,432.89,1.5,51,0,2261,45
2204.5,432.89,-2.6,51,0,2261,45
2205.1,433.22,0.4,51,0,2150,44
2205.1,433.22,-1.9,51,0,2150,44
2205.6,433.55,-2.6,51,0,1906,44
2205.6,433.55,-1.1,51,0,1906,44
2206.2,433.47,-2.3,51,0,1634,44
2206.2,433.47,-1.5,51,0,1634,44
2206.7,433.61,-0.4,51,1.9,1473,44
2206.7,433.61,-1.1,51,1.9,1473,44
2207.3,433.75,5.9,51,19.7,1363,44
2207.3,433.75,5.7,51,19.7,1363,44
2207.9,432.46,5,51,29.5,1300,43
2207.9,432.46,5.9,51,29.5,1300,43
2208.4,431.26,15.2,51,37.4,1277,44
2208.4,431.26,14.7,51,37.4,1277,44
2209,429.88,15.1,51,39.7,1288,44
2209,429.88,14.1,51,39.7,1288,44
2209.5,428.93,15.2,51,37.4,1352,44
2209.5,428.93,16,51,37.4,1352,44
2210.1,428.99,28.9,51,70.9,1441,44
2210.1,428.99,30.1,51,70.9,1441,44
2210.6,428.37,34.5,51,70.9,1570,45
2210.6,428.37,34.3,51,70.9,1570,45
2211.2,423.16,37.9,51,92.5,1678,45
2211.2,423.16,45.3,51,92.5,1678,45
2211.8,422.38,51.4,51,92.5,1886,45
2211.8,422.38,52.5,51,92.5,1886,45
2212.3,416.3,-10,51,0,1926,45
2212.3,416.3,-3.5,51,0,1926,45
2212.9,414.6,-1.1,51,0,1472,44
2212.9,414.6,-1.3,51,0,1472,44
2213.4,432.49,6.9,51,23.6,1407,44
2213.4,432.49,5.7,51,23.6,1407,44
2214,433.34,17.5,51,45.3,1396,44
2214,433.34,15.8,51,45.3,1396,44
2214.5,430.34,16.8,51,45.3,1495,44
2214.5,430.34,18.1,51,45.3,1495,44
2215.1,427.36,11.8,51,31.5,1474,44
2215.1,427.36,10.5,51,31.5,1474,44
2215.6,426.66,7.2,51,25.6,1407,44
2215.6,426.66,8.6,51,25.6,1407,44
2216.2,429.42,26.5,51,82.7,1465,44
2216.2,429.42,36.7,51,82.7,1465,44
2216.7,428.62,48.5,51,104.4,1629,45
2216.7,428.62,53.1,51,104.4,1629,45
2217.3,417.27,55.6,51,86.6,1897,46
2217.3,417.27,53.5,51,86.6,1897,46
2217.9,414.87,9.2,51,15.7,1888,44
2218.4,424.23,14.9,51,37.4,1894,44
2218.4,424.23,21.1,51,37.4,1894,44
2218.9,429.19,36.6,51,65,2003,45
2218.9,429.19,40.2,51,65,2003,45
2219.5,425.82,40.6,51,65,2029,45
2219.5,425.82,31.4,51,65,2029,45
2220,420.34,26.9,51,45.3,2092,45
2220,420.34,23.2,51,45.3,2092,45
2220,420.34,24.6,51,45.3,2092,45
2220.6,419.57,24,51,43.3,2161,45
2220.6,419.57,20.8,51,43.3,2161,45
2221.2,423.87,27.8,51,43.3,2152,45
2221.2,423.87,25.3,51,43.3,2152,45
2222.3,424.27,-3,51,0,1994,44
2222.3,424.27,-2.3,51,0,1994,44
2222.8,434.8,-2.5,51,0,1774,43
2222.8,434.8,-2.3,51,0,1774,43
2223.4,433.26,2.1,51,9.8,1683,43
2223.4,433.26,1.5,51,9.8,1683,43
2224,433.47,18.9,51,41.3,1685,43
2224.5,431.31,29.3,51,59.1,1736,44
2224.5,431.31,29.3,51,59.1,1736,44
2225.1,425.96,26.9,51,37.4,1884,45
2225.1,425.96,25.7,51,37.4,1884,45
2225.6,422.79,3.6,51,9.8,1808,44
2226.2,428.05,38.6,51,65,1809,44
2226.2,428.05,38.8,51,65,1809,44
2226.7,431.86,46.8,51,88.6,1952,45
2226.7,431.86,52.2,51,88.6,1952,45
2227.3,420.5,65.3,51,104.4,2190,46
2227.3,420.5,65.7,51,104.4,2190,46
2227.8,414.47,76.9,51,104.4,2405,47
2227.8,414.47,70.4,51,104.4,2405,47
2227.8,414.47,74.4,51,104.4,2405,47
2228.4,408.61,73.7,51,100.4,2633,47
2228.4,408.61,70.4,51,100.4,2633,47
2229,405.67,29.3,51,1.9,2781,48
2229,405.67,-15.9,51,1.9,2781,48
2229.5,404.05,-2.8,51,0,2540,46
2229.5,404.05,-2.8,51,0,2540,46
2230,433.7,-2.6,51,0,2148,44
2230,433.7,-3.9,51,0,2148,44
2230,433.7,-2.1,51,0,2148,44
2230.6,432,-2.5,51,1.9,1951,44
2230.6,432,-1.5,51,1.9,1951,44
2231.2,432.31,7.1,51,21.6,1826,44
2231.2,432.31,9.9,51,21.6,1826,44
2231.7,431.65,18.3,51,35.4,1771,44
2231.7,431.65,19,51,35.4,1771,44
2232.3,428.48,10.3,51,23.6,1745,44
2232.3,428.48,8.4,51,23.6,1745,44
2232.8,426.45,18.3,51,30,1698,44
2232.8,426.45,16.4,51,30,1698,44
2233.4,429.22,16.6,51,38,1656,44
2233.4,429.22,19.8,51,38,1656,44
2234,427.57,17.1,51,41.3,1669,44
2234,427.57,18.9,51,41.3,1669,44
2234.5,426.4,21.1,51,45.3,1646,44
2234.5,426.4,19.8,51,45.3,1646,44
2235.1,426.08,5.5,51,23.6,1682,44
2235.1,426.08,7.4,51,23.6,1682,44
2235.6,425.3,16.8,51,33.4,1721,44
2235.6,425.3,14.3,51,33.4,1721,44
2236.2,429.19,18.3,51,39.4,1669,44
2236.2,429.19,15.8,51,39.4,1669,44
2236.7,427.56,17.3,51,51.2,1638,44
2236.7,427.56,31,51,51.2,1638,44
2237.3,427.43,28.9,51,76.8,1652,44
2237.3,427.43,38.3,51,76.8,1652,44
2237.8,423.59,47,51,96.5,1757,45
2237.8,423.59,48.7,51,96.5,1757,45
2238.4,418.19,68,51,114.2,1981,45
2238.4,418.19,66.1,51,114.2,1981,45
2239,414.52,75.8,51,118.2,2148,46
2239,414.52,76.1,51,118.2,2148,46
2239.5,407.73,77.5,51,114.2,2392,46
2239.5,407.73,85.1,51,114.2,2392,46
2240.1,404.42,83.6,51,95.5,2661,47
2240.1,404.42,72.5,51,95.5,2661,47
2240.6,402.12,-1.7,51,0,2502,46
2240.6,402.12,-3.5,51,0,2502,46
2241.2,409.6,-0.4,51,3.9,2108,45
2241.2,409.6,-2.3,51,3.9,2108,45
2241.7,430.89,18.7,51,27.5,2030,45
2241.7,430.89,17.3,51,27.5,2030,45
2242.3,430.93,29.5,51,53.1,1973,45
2242.3,430.93,32.6,51,53.1,1973,45
2242.8,426.06,60.3,51,104.4,2066,46
2242.8,426.06,56.9,51,104.4,2066,46
2243.4,419.92,75.8,51,114.2,2262,46
2243.9,407.84,85.8,51,114.2,2505,47
2243.9,407.84,88.7,51,114.2,2505,47
2244.5,403,14.3,51,17.7,2620,46
2244.5,403,5.2,51,17.7,2620,46
2245,399.03,10.7,51,33.4,2601,46
2245,399.03,23.2,51,33.4,2601,46
2245,399.03,29.7,51,33.4,2601,46
2245.6,426.65,36,51,44.4,2646,46
2245.6,426.65,28.9,51,44.4,2646,46
2246.2,420.59,9.9,51,25.6,2628,45
2246.2,420.59,18.1,51,25.6,2628,45
2246.7,419.6,16.2,51,29.5,2597,45
2246.7,419.6,13.1,51,29.5,2597,45
2247.3,424.66,19.2,51,23.6,2570,45
2247.3,424.66,15.1,51,23.6,2570,45
2247.8,424.03,11.6,51,21.6,2550,44
2247.8,424.03,9.2,51,21.6,2550,44
2248.4,425.54,-4.6,51,0,2324,44
2248.4,425.54,-1.5,51,0,2324,44
2248.9,429.09,-3,51,0,1912,43
2248.9,429.09,-2.3,51,0,1912,43
2249.5,431.32,-2.5,51,0,1661,43
2249.5,431.32,-1.3,51,0,1661,43
2250.6,431.52,-1.5,51,1.9,1376,42
2250.6,431.52,-2.5,51,1.9,1376,42
2251.2,428.97,26.1,51,59.1,1363,43
2251.2,428.97,20.8,51,59.1,1363,43
2251.7,431.16,24.2,51,63,1357,43
2251.7,431.16,24.6,51,63,1357,43
2252.3,424.14,29.1,51,66.9,1516,43
2252.3,424.14,30.7,51,66.9,1516,43
2252.8,423.07,53.7,51,114.2,1645,44
2252.8,423.07,61.3,51,114.2,1645,44
2252.8,423.07,60.3,51,114.2,1645,44
2253.4,421.19,72.7,51,118.2,1891,44
2253.4,421.19,64,51,118.2,1891,44
2253.9,410.54,79,51,124.1,2059,45
2253.9,410.54,70.1,51,124.1,2059,45
2254.5,406.64,-21.4,51,0,2192,45
2254.5,406.64,-24.8,51,0,2192,45
2255,402.95,-2.5,51,0,1834,44
2255,402.95,-1.9,51,0,1834,44
2255.6,433.33,3.6,51,14.4,1582,43
2255.6,433.33,6.5,51,14.4,1582,43
2256.2,430.58,-0.6,51,7.8,1450,43
2256.2,430.58,-0.2,51,7.8,1450,43
2256.7,428.46,14.9,51,27.5,1445,43
2256.7,428.46,14.7,51,27.5,1445,43
2257.3,427.83,8,51,23.6,1409,42
2257.3,427.83,8,51,23.6,1409,42
2257.8,428,7.2,51,19.7,1338,42
2257.8,428,5.3,51,19.7,1338,42
2258.4,428.19,39,51,96.5,1338,43
2258.4,428.19,38.5,51,96.5,1338,43
2258.9,430.17,59,51,124.1,1601,43
2258.9,430.17,57.1,51,124.1,1601,43
2259.5,415.99,74.6,51,124.1,1925,45
2259.5,415.99,70.2,51,124.1,1925,45
2260,408.6,-6.5,51,5.9,2024,44
2260,408.6,-4.3,51,5.9,2024,44
2260.6,406.75,6.9,51,19.7,1997,43
2260.6,406.75,8.2,51,19.7,1997,43
2261.2,429.32,26.3,51,55.1,2034,43
2261.7,426.99,31.8,51,63,2077,43
2261.7,426.99,40.2,51,63,2077,43
2262.3,419.34,41.3,51,63,2143,44
2262.3,419.34,35.6,51,63,2143,44
2262.8,417.49,28.4,51,49.2,2231,44
2262.8,417.49,28.6,51,49.2,2231,44
2263.4,417.59,22.9,51,35.4,2208,44
2263.4,417.59,22.9,51,35.4,2208,44
2263.9,419.78,27,51,43.3,2227,44
2263.9,419.78,26.1,51,43.3,2227,44
2264.5,422.45,26.3,51,43.3,2259,44
2264.5,422.45,28.9,51,43.3,2259,44
2265.1,421.27,4.4,51,0,2242,44
2265.1,421.27,-10.2,51,0,2242,44
2265.6,420.96,-1.9,51,0,2046,43
2265.6,420.96,-2.8,51,0,2046,43
2266.2,432.01,25.1,51,25.6,1877,42
2266.2,432.01,19,51,25.6,1877,42
2266.7,431.02,20.4,51,36.1,1860,43
2266.7,431.02,17.7,51,36.1,1860,43
2267.3,425.09,31,51,48.2,1891,43
2267.3,425.09,27,51,48.2,1891,43
2267.8,426.61,19.4,51,37.4,1904,42
2267.8,426.61,17.7,51,37.4,1904,42
2268.4,422.16,49.1,51,90.9,1962,43
2268.4,422.16,58.6,51,90.9,1962,43
2269.5,411.15,77.5,51,116.2,2460,45
2269.5,411.15,87,51,116.2,2460,45
2270,403.35,90.4,51,118.2,2724,46
2270,403.35,104.5,51,118.2,2724,46
2270.6,398.75,91,51,3.9,2919,47
2270.6,398.75,24.9,51,3.9,2919,47
2271.1,394.66,-0.4,51,0,2650,45
2271.1,394.66,-2.8,51,0,2650,45
2271.7,433.7,-1.9,51,0,2182,43
2272.3,429.49,-2.6,51,0,1943,43
2272.3,429.49,-2.5,51,0,1943,43
2272.8,429.89,23.8,51,15.7,1894,43
2272.8,429.89,13.1,51,15.7,1894,43
2273.4,430.29,10.5,51,23.6,1813,42
2273.4,430.29,11.1,51,23.6,1813,42
2273.9,429.19,3.3,51,9.8,1744,42
2273.9,429.19,-0.7,51,9.8,1744,42
2274.5,426.45,25.7,51,44.8,1680,43
2274.5,426.45,20,51,44.8,1680,43
2275,429.29,25.9,52,46.8,1672,42
2275,429.29,18.7,52,46.8,1672,42
2275,429.29,20.8,52,46.8,1672,42
2275.6,422.85,26.3,52,45.3,1733,43
2275.6,422.85,17.1,52,45.3,1733,43
2276.2,422.39,20.4,52,49.2,1729,43
2276.2,422.39,23.2,52,49.2,1729,43
2276.7,422.92,11.2,52,0,1745,42
2276.7,422.92,-10.5,52,0,1745,42
2277.3,421.92,14.3,52,29.5,1676,42
2277.3,421.92,10.9,52,29.5,1676,42
2277.8,432.5,14.5,52,31.5,1620,42
2277.8,432.5,13.7,52,31.5,1620,42
2278.4,425.92,20,52,43.3,1562,42
2278.4,425.92,20.8,52,43.3,1562,42
2278.9,425.77,32.6,52,72.8,1654,43
2278.9,425.77,34.5,52,72.8,1654,43
2279.5,423.4,55.4,52,102.4,1783,43
2279.5,423.4,53.9,52,102.4,1783,43
2280,417.96,59,52,102.4,1951,44
2280,417.96,58.6,52,102.4,1951,44
2280.6,410.93,74.6,52,128,2103,45
2280.6,410.93,75.2,52,128,2103,45
2281.1,405.59,104.3,52,143.8,2361,46
2281.1,405.59,97.6,52,143.8,2361,46
2281.7,399.02,121.8,52,145.7,2700,47
2282.3,391.64,-5.4,52,0,2732,45
2282.3,391.64,-0.7,52,0,2732,45
2282.8,385.06,-2.3,52,0,2306,44
2282.8,385.06,-3.7,52,0,2306,44
2283.4,426.81,2.7,52,9.8,2148,43
2283.4,426.81,3.1,52,9.8,2148,43
2283.9,428.43,9.2,52,21.6,2021,43
2283.9,428.43,6.3,52,21.6,2021,43
2284.5,426.67,35.4,52,70.9,2070,44
2284.5,426.67,40.9,52,70.9,2070,44
2285,423.73,56.2,52,86.6,2187,45
2285,423.73,62.2,52,86.6,2187,45
2285.6,413.95,78.4,52,108.3,2358,45
2285.6,413.95,79.6,52,108.3,2358,45
2286.2,408.27,74.4,52,92.5,2630,46
